timestamp__to_date,referrer_type,source_medium,campaign_name,campaign_content,session_entry_url,visitor_returning,location_country_name,operating_system,device_type,location_city_name,events,visitors,sessions,page_views,ecommerce_conversions,cart_additions,ecommerce_abandoned_carts,consents_none,consents_full
2021-03-17,"[3, 'Website']",direct / direct,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['VE', 'Venezuela']","['IPA', 'iPadOS']","[8, 'Camera']","[0, '']",8,1,1,1,2,2,0,0,0
2021-03-17,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['CA', 'Canada']","['WPH', 'Windows Phone']","[1, 'Smartphone']","[0, '']",8,1,1,1,0,0,0,0,0
2021-03-18,"[6, 'Campaign']",bing / cpc,your first loan,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['AU', 'Australia']","['LIN', 'GNU/Linux']","[6, 'Car browser']","[2147714, 'Sydney']",8,1,1,0,0,0,0,0,0
2021-03-18,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['JP', 'Japan']","['IPA', 'iPadOS']","[2, 'Tablet']","[0, '']",8,1,1,0,1,1,0,0,0
2021-03-18,"[3, 'Website']",google / direct,your first loan,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","[None, '']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",8,1,1,0,1,1,0,0,0
2021-03-22,"[6, 'Campaign']",banner / cpc,the best saving account,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['IN', 'India']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",8,1,1,1,0,0,0,1,0
2021-03-24,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['LIN', 'GNU/Linux']","[2, 'Tablet']","[0, '']",8,1,1,3,0,0,0,0,0
2021-03-27,"[6, 'Campaign']",google / cpc,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['JP', 'Japan']","['COS', 'Chrome OS']","[6, 'Car browser']","[1862462, 'Hiratsuka']",8,1,1,0,0,1,1,0,0
2021-03-28,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[5323810, 'Anaheim']",8,1,1,1,0,0,0,0,0
2021-03-28,"[7, 'Social']",bing / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['MX', 'Mexico']","['KBT', 'Kubuntu']","[8, 'Camera']","[3530597, 'Mexico City']",8,1,1,0,0,1,1,0,0
2021-03-29,"[6, 'Campaign']",banner / cpc,the best saving account,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['BR', 'Brazil']","['AND', 'Android']","[2, 'Tablet']","[3452925, 'Porto Alegre']",8,1,1,4,0,0,0,0,0
2021-03-29,"[6, 'Campaign']",direct / cpc,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[8, 'Camera']","[0, '']",8,1,1,0,0,1,1,0,0
2021-01-01,"[7, 'Social']",google / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['NL', 'Netherlands']","['COS', 'Chrome OS']","[4, 'Console']","[0, '']",7,1,1,0,0,1,1,0,0
2021-01-02,"[1, 'Direct entry']",google / organic,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['WN', 'WN']","[12, 'Wearable']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-02,"[2, 'Search engine']",google / ppc,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[6, 'Car browser']","[4902754, 'Morton']",7,1,1,0,0,1,1,0,0
2021-01-02,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['CA', 'Canada']","['IOS', 'iOS']","[1, 'Smartphone']","[6075357, 'Mississauga']",7,1,1,2,0,0,0,0,1
2021-01-03,"[6, 'Campaign']",adwords / cpc,car loan,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['FR', 'France']","['COS', 'Chrome OS']","[0, 'Desktop']","[2973783, 'Strasbourg']",7,1,1,1,0,0,0,0,0
2021-01-03,"[2, 'Search engine']",google / ppc,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['WN', 'WN']","[0, 'Desktop']","[4560349, 'Philadelphia']",7,1,1,1,1,1,0,0,0
2021-01-05,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['CN', 'China']","['AND', 'Android']","[2, 'Tablet']","[1809858, 'Guangzhou']",7,1,1,1,0,0,0,0,0
2021-01-05,"[1, 'Direct entry']",direct / organic,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['NL', 'Netherlands']","['FED', 'Fedora']","[12, 'Wearable']","[2748000, 'Roermond']",7,1,1,0,0,0,0,0,0
2021-01-05,"[7, 'Social']",,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","[None, '']","[5, 'TV']","[0, '']",7,1,1,1,0,0,0,0,0
2021-01-06,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",7,1,1,3,0,0,0,0,0
2021-01-06,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[5, 'TV']","[0, '']",7,1,1,1,0,0,0,0,1
2021-01-06,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",7,1,1,1,0,0,0,0,0
2021-01-08,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['SE', 'Sweden']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",7,1,1,3,0,0,0,0,0
2021-01-08,"[2, 'Search engine']",direct / ppc,your first loan,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['FED', 'Fedora']","[6, 'Car browser']","[0, '']",7,1,1,0,2,2,0,0,0
2021-01-08,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['FED', 'Fedora']","[0, 'Desktop']","[4158758, 'Hobe Sound']",7,1,1,0,1,1,0,0,0
2021-01-12,"[7, 'Social']",bing / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[6, 'Car browser']","[0, '']",7,1,1,0,1,2,0,0,0
2021-01-13,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['FED', 'Fedora']","[2, 'Tablet']","[0, '']",7,1,1,0,0,1,1,0,0
2021-01-15,"[7, 'Social']",google / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['GB', 'United Kingdom']","['IOS', 'iOS']","[12, 'Wearable']","[2641170, 'Nottingham']",7,1,1,0,1,1,0,0,0
2021-01-15,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['LIN', 'GNU/Linux']","[2, 'Tablet']","[5100540, 'Little Falls']",7,1,1,0,1,1,0,0,0
2021-01-17,"[6, 'Campaign']",banner / cpc,the best saving account,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","[None, '']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",7,1,1,1,0,0,0,1,0
2021-01-19,"[7, 'Social']",direct / referral,your first loan,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['IPA', 'iPadOS']","[2, 'Tablet']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-19,"[3, 'Website']",direct / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['JP', 'Japan']","['FED', 'Fedora']","[2, 'Tablet']","[11468435, 'Minamiise']",7,1,1,0,0,1,1,0,0
2021-01-20,"[7, 'Social']",,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","[None, '']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",7,1,1,3,0,0,0,1,0
2021-01-21,"[1, 'Direct entry']",bing / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['VN', 'Vietnam']","['LIN', 'GNU/Linux']","[4, 'Console']","[1587923, 'Bien Hoa']",7,1,1,0,1,1,0,0,0
2021-01-22,"[1, 'Direct entry']",google / organic,car loan,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['DE', 'Germany']","['WN', 'WN']","[12, 'Wearable']","[0, '']",7,1,1,2,0,1,1,0,0
2021-01-22,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",7,1,1,1,0,0,0,1,0
2021-01-23,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['RU', 'Russia']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",7,1,1,5,0,0,0,0,0
2021-01-23,"[7, 'Social']",,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[4178573, 'Winter Springs']",7,1,1,1,0,0,0,0,0
2021-01-24,"[3, 'Website']",bing / direct,the best saving account,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[2, 'Tablet']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-26,"[1, 'Direct entry']",google / organic,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['IN', 'India']","['WN', 'WN']","[12, 'Wearable']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-26,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",7,1,1,1,0,0,0,1,0
2021-01-27,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['JP', 'Japan']","['IOS', 'iOS']","[1, 'Smartphone']","[1853655, '']",7,1,1,1,0,0,0,0,0
2021-01-28,"[6, 'Campaign']",bing / cpc,your first loan,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","[None, '']","['KBT', 'Kubuntu']","[0, 'Desktop']","[0, '']",7,1,1,0,0,0,0,0,0
2021-01-28,"[2, 'Search engine']",bing / ppc,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","[None, '']","['MAC', 'Mac']","[6, 'Car browser']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-28,"[2, 'Search engine']",direct / ppc,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['IPA', 'iPadOS']","[8, 'Camera']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-28,"[7, 'Social']",bing / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['HR', 'Croatia']","['KBT', 'Kubuntu']","[6, 'Car browser']","[3186886, 'Zagreb']",7,1,1,0,0,1,1,0,0
2021-01-29,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['CA', 'Canada']","['IOS', 'iOS']","[1, 'Smartphone']","[6325494, '']",7,1,1,1,0,0,0,0,0
2021-01-29,"[1, 'Direct entry']",google / organic,credit card promotion,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",7,1,1,0,1,1,0,0,0
2021-01-31,"[1, 'Direct entry']",google / organic,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['TR', 'Turkey']","['COS', 'Chrome OS']","[4, 'Console']","[745044, 'Istanbul']",7,1,1,0,0,1,1,0,0
2021-01-31,"[2, 'Search engine']",google / ppc,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['IT', 'Italy']","['IOS', 'iOS']","[8, 'Camera']","[0, '']",7,1,1,0,1,2,0,0,0
2021-01-31,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['MA', 'Morocco']","['MAC', 'Mac']","[6, 'Car browser']","[2553604, 'Casablanca']",7,1,1,0,1,1,0,0,0
2021-02-01,"[2, 'Search engine']",bing / ppc,credit card promotion,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['KBT', 'Kubuntu']","[12, 'Wearable']","[5808276, 'Richland']",7,1,1,0,0,0,0,0,0
2021-02-01,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['MA', 'Morocco']","['UBT', 'Ubuntu']","[0, 'Desktop']","[2553604, 'Casablanca']",7,1,1,1,0,0,0,0,0
2021-02-01,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[5, 'TV']","[5368361, 'Los Angeles']",7,1,1,3,0,0,0,0,1
2021-02-04,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['CN', 'China']","['WIN', 'Windows']","[0, 'Desktop']","[1816858, 'Basuo']",7,1,1,2,0,0,0,0,1
2021-02-05,"[6, 'Campaign']",bing / cpc,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[4, 'Console']","[5323810, 'Anaheim']",7,1,1,0,0,1,1,0,0
2021-02-05,"[7, 'Social']",bing / referral,your first loan,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['KR', 'South Korea']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",7,1,1,0,1,1,0,0,0
2021-02-05,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[4903279, 'Naperville']",7,1,1,0,1,2,0,0,0
2021-02-07,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/landing-page/?_id=35b4fbd53b519c00,"[1, 'Returning']","['BR', 'Brazil']","['IOS', 'iOS']","[1, 'Smartphone']","[3448439, '']",7,1,1,4,0,0,0,0,0
2021-02-07,"[3, 'Website']",direct / direct,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['CN', 'China']","['AND', 'Android']","[0, 'Desktop']","[1808926, 'Hangzhou']",7,1,1,0,0,1,1,0,0
2021-02-08,"[6, 'Campaign']",direct / cpc,,,https://banking.demopiwikpro.com/shop/,"[1, 'Returning']","['US', 'United States']","['FED', 'Fedora']","[6, 'Car browser']","[5327684, 'Berkeley']",7,1,1,0,0,1,1,0,0
2021-02-08,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",7,1,1,2,0,0,0,0,1
2021-02-10,"[3, 'Website']",google / direct,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[2, 'Tablet']","[0, '']",7,1,1,0,0,1,1,0,0
2021-02-12,"[1, 'Direct entry']",bing / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['NL', 'Netherlands']","['KBT', 'Kubuntu']","[2, 'Tablet']","[0, '']",7,1,1,1,0,1,1,0,0
2021-02-14,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['CN', 'China']","['KBT', 'Kubuntu']","[2, 'Tablet']","[1816971, 'Baoding']",7,1,1,0,1,1,0,0,0
2021-02-16,"[6, 'Campaign']",google / cpc,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['WN', 'WN']","[8, 'Camera']","[0, '']",7,1,1,0,1,1,0,0,0
2021-02-17,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",7,1,1,1,0,0,0,0,0
2021-02-17,"[2, 'Search engine']",direct / ppc,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['IN', 'India']","['AND', 'Android']","[12, 'Wearable']","[0, '']",7,1,1,0,0,1,1,0,0
2021-02-17,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[8, 'Camera']","[0, '']",7,1,1,0,1,1,0,0,0
2021-02-20,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",7,1,1,1,0,0,0,1,0
2021-02-21,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['SG', 'Singapore']","['IOS', 'iOS']","[1, 'Smartphone']","[1880252, 'Singapore']",7,1,1,1,0,0,0,0,1
2021-02-25,"[2, 'Search engine']",direct / ppc,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['FR', 'France']","['AND', 'Android']","[6, 'Car browser']","[2998324, 'Lille']",7,1,1,0,1,1,0,0,0
2021-02-28,"[1, 'Direct entry']",google / organic,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[12, 'Wearable']","[4926170, 'Schererville']",7,1,1,0,2,2,0,0,0
2021-02-28,"[7, 'Social']",,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",7,1,1,1,0,0,0,0,0
2021-03-02,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",7,1,1,1,0,0,0,1,0
2021-03-04,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[2, 'Tablet']","[0, '']",7,1,1,1,0,0,0,0,0
2021-03-04,"[3, 'Website']",direct / direct,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['IT', 'Italy']","['FED', 'Fedora']","[12, 'Wearable']","[3169361, 'Rimini']",7,1,1,0,1,1,0,0,0
2021-03-05,"[6, 'Campaign']",bing / cpc,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['KR', 'South Korea']","['KBT', 'Kubuntu']","[0, 'Desktop']","[1842225, 'Gumi']",7,1,1,0,1,1,0,0,0
2021-03-07,"[1, 'Direct entry']",bing / organic,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['BY', 'Belarus']","['MAC', 'Mac']","[8, 'Camera']","[618913, 'Zhabinka']",7,1,1,0,1,1,0,0,0
2021-03-07,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['RU', 'Russia']","['UBT', 'Ubuntu']","[0, 'Desktop']","[470546, 'Vyborg']",7,1,1,1,0,0,0,0,0
2021-03-08,"[2, 'Search engine']",google / ppc,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['IOS', 'iOS']","[6, 'Car browser']","[0, '']",7,1,1,0,0,1,1,0,0
2021-03-14,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['JP', 'Japan']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",7,1,1,2,0,0,0,1,0
2021-03-14,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[10, 'Phablet']","[0, '']",7,1,1,0,1,1,0,0,0
2021-03-14,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","[None, '']","['LIN', 'GNU/Linux']","[6, 'Car browser']","[0, '']",7,1,1,0,1,1,0,0,0
2021-03-16,"[3, 'Website']",google / direct,credit card promotion,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[10, 'Phablet']","[0, '']",7,1,1,0,0,1,1,0,0
2021-03-18,"[1, 'Direct entry']",direct / organic,your first loan,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[12, 'Wearable']","[0, '']",7,1,1,2,0,1,1,0,0
2021-03-19,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","[None, '']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",7,1,1,1,0,0,0,0,1
2021-03-20,"[3, 'Website']",google / direct,car loan,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['DE', 'Germany']","['WN', 'WN']","[0, 'Desktop']","[0, '']",7,1,1,2,0,1,1,0,0
2021-03-26,"[7, 'Social']",google / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['TW', 'Taiwan']","['IOS', 'iOS']","[0, 'Desktop']","[0, '']",7,1,1,0,1,1,0,0,0
2021-03-26,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['CA', 'Canada']","['AND', 'Android']","[5, 'TV']","[6059891, 'Longueuil']",7,1,1,1,0,0,0,1,0
2021-03-28,"[7, 'Social']",direct / referral,credit card promotion,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","[None, '']","['IPA', 'iPadOS']","[0, 'Desktop']","[0, '']",7,1,1,0,1,1,0,0,0
2021-03-29,"[1, 'Direct entry']",bing / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['CN', 'China']","['KBT', 'Kubuntu']","[12, 'Wearable']","[1784658, 'Zhengzhou']",7,1,1,0,0,1,1,0,0
2021-03-30,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['BE', 'Belgium']","['WPH', 'Windows Phone']","[4, 'Console']","[2783632, 'Willebroek']",7,1,1,1,0,0,0,1,0
2021-03-30,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[5327684, 'Berkeley']",7,1,1,1,0,0,0,0,1
2021-01-01,"[2, 'Search engine']",google / ppc,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[10, 'Phablet']","[4164806, 'Montverde']",6,1,1,1,0,0,0,0,0
2021-01-02,"[6, 'Campaign']",google / cpc,the best saving account,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['WN', 'WN']","[10, 'Phablet']","[5128639, 'Newark']",6,1,1,0,0,0,0,0,0
2021-01-02,"[7, 'Social']",google / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['WN', 'WN']","[8, 'Camera']","[0, '']",6,1,1,0,0,1,1,0,0
2021-01-03,"[2, 'Search engine']",direct / ppc,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['FED', 'Fedora']","[0, 'Desktop']","[5373900, 'Modesto']",6,1,1,2,1,1,0,0,0
2021-01-04,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['IN', 'India']","['LIN', 'GNU/Linux']","[10, 'Phablet']","[1275339, 'Mumbai']",6,1,1,0,1,1,0,0,0
2021-01-05,"[3, 'Website']",google / direct,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['GB', 'United Kingdom']","['IOS', 'iOS']","[8, 'Camera']","[0, '']",6,1,1,0,1,1,0,0,0
2021-01-06,"[6, 'Campaign']",google / cpc,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","[None, '']","['COS', 'Chrome OS']","[8, 'Camera']","[0, '']",6,1,1,0,0,1,1,0,0
2021-01-06,"[6, 'Campaign']",google / cpc,the best saving account,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[6, 'Car browser']","[0, '']",6,1,1,0,1,1,0,0,0
2021-01-06,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","[None, '']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",6,1,1,1,0,0,0,1,0
2021-01-07,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['PT', 'Portugal']","['AND', 'Android']","[2, 'Tablet']","[2736930, 'Ovar']",6,1,1,2,0,0,0,0,1
2021-01-08,"[6, 'Campaign']",adwords / cpc,car loan,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",6,1,1,3,0,0,0,0,0
2021-01-10,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","[None, '']","['NDS', 'Nintendo Mobile']","[4, 'Console']","[0, '']",6,1,1,1,0,0,0,0,0
2021-01-10,"[7, 'Social']",google / referral,,,https://banking.demopiwikpro.com/insurances/?uid=tayler.lawrence080@pmail.com,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[2, 'Tablet']","[0, '']",6,1,1,0,1,1,0,0,0
2021-01-13,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['SE', 'Sweden']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",6,1,1,1,0,0,0,0,0
2021-01-14,"[3, 'Website']",google / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['BO', 'Bolivia']","['WN', 'WN']","[2, 'Tablet']","[3919968, 'Cochabamba']",6,1,1,0,0,1,1,0,0
2021-01-18,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['CL', 'Chile']","['AND', 'Android']","[1, 'Smartphone']","[8261436, 'Pudahuel']",6,1,1,3,0,0,0,0,1
2021-01-18,"[2, 'Search engine']",direct / ppc,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['FED', 'Fedora']","[2, 'Tablet']","[0, '']",6,1,1,1,0,0,0,0,0
2021-01-20,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['SA', 'Saudi Arabia']","['AND', 'Android']","[1, 'Smartphone']","[108410, 'Riyadh']",6,1,1,3,0,0,0,1,0
2021-01-21,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",6,1,1,1,0,0,0,0,0
2021-01-21,"[6, 'Campaign']",google / cpc,your first loan,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['FR', 'France']","['COS', 'Chrome OS']","[4, 'Console']","[3013195, 'Homecourt']",6,1,1,0,0,1,1,0,0
2021-01-23,"[3, 'Website']",google / direct,your first loan,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['GH', 'Ghana']","['COS', 'Chrome OS']","[2, 'Tablet']","[2306104, 'Accra']",6,1,1,0,0,0,0,0,0
